batch_id,inspection_date,inspector_id,pass_fail,defect_type,defect_rate_pct,rework_flag
BATCH-2023-0402,2023-09-08,QC-01,PASS,,0.46,N
BATCH-2023-0403,2023-03-04,QC-02,PASS,,0.26,N
BATCH-2023-0404,2023-07-23,QC-07,PASS,,0.07,N
BATCH-2023-0405,2023-04-08,QC-01,PASS,,0.47,Y
BATCH-2023-0406,2023-02-18,QC-06,FAIL,DimDev,1.83,Y
BATCH-2023-0407,2024-04-17,QC-02,FAIL,dimensional_deviation,0.77,N
BATCH-2023-0408,2024-01-16,QC-02,PASS,,0.26,Y
BATCH-2023-0409,2023-11-27,QC-01,PASS,,0.03,N
BATCH-2023-0410,2023-12-18,QC-01,PASS,,0.41,Y
BATCH-2023-0411,2024-05-30,QC-08,PASS,,0.08,N
BATCH-2023-0412,2023-02-12,QC-04,FAIL,dim_deviation,2.08,Y
BATCH-2023-0413,2023-01-09,QC-08,PASS,,0.12,Y
BATCH-2023-0414,2024-05-19,QC-02,PASS,,0.48,Y
BATCH-2023-0415,2023-09-19,QC-07,FAIL,edge_crack,1.71,Y
BATCH-2023-0416,2024-02-24,QC-02,PASS,,0.16,Y
BATCH-2023-0417,2023-10-30,QC-04,PASS,,0.28,N
BATCH-2023-0418,2023-06-13,QC-08,PASS,,0.03,N
BATCH-2023-0419,2023-07-09,QC-05,PASS,,0.48,N
BATCH-2023-0420,2023-02-27,QC-06,PASS,,0.31,N
BATCH-2023-0421,2023-11-12,QC-08,PASS,,0.34,N
BATCH-2023-0422,2023-07-17,QC-06,FAIL,dimensional_deviation,4.07,N
BATCH-2023-0423,2023-10-04,QC-01,PASS,,0.32,N
BATCH-2023-0424,2023-03-16,QC-02,PASS,,0.17,N
BATCH-2023-0425,2024-04-27,QC-01,PASS,,0.24,N
BATCH-2023-0426,2024-03-12,QC-07,PASS,,0.18,N
BATCH-2023-0427,2023-03-01,QC-07,PASS,,0.23,Y
BATCH-2023-0428,2023-02-03,QC-04,PASS,,0.14,Y
BATCH-2023-0429,2023-12-24,QC-04,PASS,,0.46,N
BATCH-2023-0430,2023-03-09,QC-06,PASS,,0.43,N
BATCH-2023-0431,2024-04-23,QC-07,PASS,,0.0,Y
BATCH-2023-0432,2023-01-01,QC-01,PASS,,0.21,N
BATCH-2023-0433,2023-12-02,QC-06,PASS,,0.36,Y
BATCH-2023-0434,2024-06-21,QC-02,PASS,,0.15,N
BATCH-2023-0435,2023-09-26,QC-05,PASS,,0.15,N
BATCH-2023-0436,2024-02-13,QC-03,PASS,,0.08,N
BATCH-2023-0437,2023-12-19,QC-02,PASS,,0.3,Y
BATCH-2023-0438,2023-08-27,QC-04,PASS,,0.11,N
BATCH-2023-0439,2023-11-08,QC-02,PASS,,0.44,N
BATCH-2023-0440,2023-06-13,QC-08,PASS,,0.45,N
BATCH-2023-0441,2023-04-02,QC-04,PASS,,0.34,N
BATCH-2023-0442,2024-02-26,QC-02,PASS,,0.3,N
BATCH-2023-0443,2023-09-06,QC-08,FAIL,surface delamination,0.92,N
BATCH-2023-0444,2024-04-17,QC-03,FAIL,dimensional deviation,3.13,N
BATCH-2023-0445,2023-05-25,QC-06,FAIL,Surface Delamination,4.31,N
BATCH-2023-0446,2024-02-29,QC-03,FAIL,SurfDeLam,3.06,N
BATCH-2023-0447,2024-02-09,QC-01,FAIL,edgecrack,3.32,N
BATCH-2023-0448,2024-03-02,QC-01,PASS,,0.43,N
BATCH-2023-0449,2023-06-10,QC-08,PASS,,0.37,N
BATCH-2023-0450,2023-01-27,QC-08,PASS,,0.28,Y
BATCH-2023-0451,2023-01-28,QC-03,PASS,,0.06,N
BATCH-2023-0452,2023-04-17,QC-08,PASS,,0.21,N
BATCH-2023-0453,2024-05-25,QC-08,PASS,,0.1,N
BATCH-2023-0454,2023-07-19,QC-01,FAIL,surf_delamination,4.1,Y
BATCH-2023-0455,2023-05-08,QC-07,PASS,,0.08,N
BATCH-2023-0456,2024-01-17,QC-06,PASS,,0.13,Y
BATCH-2023-0457,2024-04-05,QC-05,PASS,,0.04,N
BATCH-2023-0458,2023-12-19,QC-07,PASS,,0.06,N
BATCH-2023-0459,2023-02-01,QC-01,FAIL,edge_crack,1.79,N
BATCH-2023-0460,2024-06-06,QC-03,PASS,,0.26,N
BATCH-2023-0461,2023-03-25,QC-03,PASS,,0.41,Y
BATCH-2023-0462,2023-04-21,QC-06,PASS,,0.49,N
BATCH-2023-0463,2023-02-19,QC-08,PASS,,0.43,N
BATCH-2023-0464,2024-05-19,QC-06,PASS,,0.29,N
BATCH-2023-0465,2024-03-19,QC-08,PASS,,0.38,N
BATCH-2023-0466,2024-03-22,QC-08,PASS,,0.4,N
BATCH-2023-0467,2024-06-11,QC-08,PASS,,0.47,N
BATCH-2023-0468,2023-08-04,QC-02,PASS,,0.07,N
BATCH-2023-0469,2023-03-22,QC-08,PASS,,0.0,N
BATCH-2023-0470,2024-04-14,QC-02,PASS,,0.11,Y
BATCH-2023-0471,2024-02-24,QC-07,PASS,,0.1,Y
BATCH-2023-0472,2024-06-03,QC-02,PASS,,0.2,N
BATCH-2023-0473,2023-01-23,QC-07,PASS,,0.42,Y
BATCH-2023-0474,2023-05-16,QC-06,PASS,,0.23,N
BATCH-2023-0475,2023-12-19,QC-05,PASS,,0.45,N
BATCH-2023-0476,2024-05-05,QC-03,PASS,,0.4,N
BATCH-2023-0477,2023-07-21,QC-05,PASS,,0.03,N
BATCH-2023-0478,2023-07-07,QC-06,PASS,,0.14,N
BATCH-2023-0479,2023-02-27,QC-08,PASS,,0.48,N
BATCH-2023-0480,2024-03-23,QC-07,PASS,,0.16,N
BATCH-2023-0481,2023-07-19,QC-02,PASS,,0.29,N
BATCH-2023-0482,2023-03-04,QC-01,PASS,,0.1,N
BATCH-2023-0483,2024-02-07,QC-06,PASS,,0.1,N
BATCH-2023-0484,2023-05-06,QC-03,PASS,,0.0,N
BATCH-2023-0485,2024-06-21,QC-08,PASS,,0.29,N
BATCH-2023-0486,2024-03-31,QC-07,PASS,,0.29,Y
BATCH-2023-0487,2023-08-13,QC-05,PASS,,0.39,N
BATCH-2023-0488,2023-02-14,QC-02,PASS,,0.34,N
BATCH-2023-0489,2024-03-14,QC-03,PASS,,0.36,N
BATCH-2023-0490,2023-05-07,QC-06,PASS,,0.04,N
BATCH-2023-0491,2024-02-04,QC-06,PASS,,0.47,N
BATCH-2023-0492,2023-01-10,QC-07,PASS,,0.23,N
BATCH-2023-0493,2024-03-22,QC-06,PASS,,0.42,N
BATCH-2023-0494,2023-10-18,QC-03,PASS,,0.13,Y
BATCH-2023-0495,2024-03-29,QC-05,PASS,,0.11,N
BATCH-2023-0496,2024-02-29,QC-08,PASS,,0.15,Y
BATCH-2023-0497,2023-06-15,QC-05,PASS,,0.04,N
BATCH-2023-0498,2023-03-18,QC-06,PASS,,0.45,N
BATCH-2023-0499,2023-05-20,QC-02,PASS,,0.43,N
BATCH-2023-0500,2023-03-27,QC-04,FAIL,surf-delam,5.74,N
BATCH-2023-0501,2023-02-18,QC-03,FAIL,SurfDeLam,5.47,N
BATCH-2023-0502,2023-01-17,QC-08,FAIL,surf-delam,3.66,Y
BATCH-2023-0503,2023-01-29,QC-04,FAIL,surface delamination,5.66,N
BATCH-2023-0504,2023-10-22,QC-05,PASS,,0.26,N
BATCH-2023-0505,2024-05-02,QC-08,PASS,,0.1,N
BATCH-2023-0506,2023-10-24,QC-06,PASS,,0.09,N
BATCH-2023-0507,2023-12-05,QC-06,PASS,,0.46,N
BATCH-2023-0508,2023-09-17,QC-08,PASS,,0.47,N
BATCH-2023-0509,2023-02-13,QC-05,PASS,,0.34,Y
BATCH-2023-0510,2023-04-05,QC-08,PASS,,0.09,N
BATCH-2023-0511,2023-10-21,QC-05,PASS,,0.05,N
BATCH-2023-0512,2023-07-12,QC-07,PASS,,0.47,N
BATCH-2023-0513,2024-05-19,QC-01,PASS,,0.09,Y
BATCH-2023-0514,2024-01-16,QC-06,PASS,,0.29,N
BATCH-2023-0515,2023-04-29,QC-03,PASS,,0.23,Y
BATCH-2023-0516,2023-02-13,QC-01,FAIL,surface_delamination,2.03,N
BATCH-2023-0517,2023-05-25,QC-04,PASS,,0.09,N
BATCH-2023-0518,2024-05-08,QC-06,PASS,,0.2,N
BATCH-2023-0519,2023-08-16,QC-02,PASS,,0.31,N
BATCH-2023-0520,2023-02-22,QC-06,PASS,,0.17,N
BATCH-2023-0521,2023-11-14,QC-03,PASS,,0.29,N
BATCH-2023-0522,2023-04-29,QC-02,PASS,,0.15,Y
BATCH-2023-0523,2024-02-15,QC-08,PASS,,0.36,Y
BATCH-2023-0524,2024-03-08,QC-04,PASS,,0.21,N
BATCH-2023-0525,2023-01-31,QC-07,PASS,,0.26,N
BATCH-2023-0526,2024-03-25,QC-03,PASS,,0.0,Y
BATCH-2023-0527,2023-05-11,QC-03,PASS,,0.02,N
BATCH-2023-0528,2023-10-16,QC-07,FAIL,surf_delamination,0.68,N
BATCH-2023-0529,2023-01-21,QC-02,PASS,,0.49,N
BATCH-2023-0530,2023-11-13,QC-01,PASS,,0.09,Y
BATCH-2023-0531,2023-01-26,QC-05,PASS,,0.18,N
BATCH-2023-0532,2023-10-23,QC-02,PASS,,0.27,N
BATCH-2023-0533,2023-01-25,QC-02,PASS,,0.47,N
BATCH-2023-0534,2024-06-17,QC-08,PASS,,0.48,N
BATCH-2023-0535,2023-06-22,QC-02,PASS,,0.12,N
BATCH-2023-0536,2023-05-07,QC-02,PASS,,0.25,N
BATCH-2023-0537,2023-02-16,QC-01,PASS,,0.33,N
BATCH-2023-0538,2024-01-31,QC-03,PASS,,0.38,N
BATCH-2023-0539,2024-05-13,QC-07,PASS,,0.48,Y
BATCH-2023-0540,2023-08-07,QC-06,PASS,,0.32,N
BATCH-2023-0541,2023-10-13,QC-05,PASS,,0.07,N
BATCH-2023-0542,2023-05-22,QC-03,PASS,,0.24,N
BATCH-2023-0543,2024-05-28,QC-04,PASS,,0.24,N
BATCH-2023-0544,2023-06-12,QC-07,PASS,,0.37,Y
BATCH-2023-0545,2023-08-11,QC-03,PASS,,0.46,N
BATCH-2023-0546,2024-01-20,QC-02,PASS,,0.22,N
BATCH-2023-0547,2023-12-29,QC-04,PASS,,0.46,N
BATCH-2023-0548,2023-03-15,QC-08,PASS,,0.34,N
BATCH-2023-0549,2024-06-11,QC-02,FAIL,dimensional_deviation,3.42,N
BATCH-2023-0550,2023-05-26,QC-05,PASS,,0.46,Y
BATCH-2023-0551,2024-03-23,QC-04,PASS,,0.09,N
BATCH-2023-0552,2023-06-14,QC-03,PASS,,0.25,N
BATCH-2023-0553,2023-08-14,QC-08,PASS,,0.38,N
BATCH-2023-0554,2023-01-28,QC-03,PASS,,0.02,N
BATCH-2023-0555,2024-01-12,QC-02,PASS,,0.22,N
BATCH-2023-0556,2023-11-16,QC-05,PASS,,0.17,N
BATCH-2023-0557,2024-04-19,QC-04,PASS,,0.07,N
BATCH-2023-0558,2023-06-17,QC-04,PASS,,0.28,N
BATCH-2023-0559,2023-08-07,QC-04,PASS,,0.13,N
BATCH-2023-0560,2024-04-03,QC-04,PASS,,0.19,N
BATCH-2023-0561,2023-07-20,QC-02,PASS,,0.05,Y
BATCH-2023-0562,2023-12-04,QC-04,PASS,,0.49,Y
BATCH-2023-0563,2023-09-16,QC-06,PASS,,0.46,N
BATCH-2023-0564,2024-03-31,QC-06,PASS,,0.31,N
BATCH-2023-0565,2024-05-05,QC-02,FAIL,edge_crack,3.78,N
BATCH-2023-0566,2023-08-17,QC-04,PASS,,0.04,N
BATCH-2023-0567,2024-01-16,QC-06,PASS,,0.2,Y
BATCH-2023-0568,2023-11-09,QC-02,PASS,,0.17,Y
BATCH-2023-0569,2023-09-24,QC-02,PASS,,0.12,Y
BATCH-2023-0570,2023-05-23,QC-01,PASS,,0.22,N
BATCH-2023-0571,2024-04-11,QC-04,PASS,,0.04,N
BATCH-2023-0572,2023-02-10,QC-07,PASS,,0.32,N
BATCH-2023-0573,2024-02-28,QC-07,PASS,,0.44,N
BATCH-2023-0574,2024-02-28,QC-05,FAIL,edge_crack,3.0,N
BATCH-2023-0575,2024-06-05,QC-08,PASS,,0.46,N
BATCH-2023-0576,2023-04-11,QC-03,PASS,,0.28,N
BATCH-2023-0577,2023-03-30,QC-01,PASS,,0.48,N
BATCH-2023-0578,2023-08-01,QC-04,PASS,,0.26,N
BATCH-2023-0579,2024-03-29,QC-06,FAIL,dim_deviation,1.09,N
BATCH-2023-0580,2023-10-24,QC-07,PASS,,0.36,N
BATCH-2023-0581,2023-02-26,QC-02,PASS,,0.33,N
BATCH-2023-0582,2024-02-10,QC-06,PASS,,0.38,N
BATCH-2023-0583,2024-02-06,QC-02,PASS,,0.12,Y
BATCH-2023-0584,2023-11-13,QC-02,PASS,,0.19,Y
BATCH-2023-0585,2024-01-30,QC-05,PASS,,0.5,N
BATCH-2023-0586,2023-05-31,QC-04,PASS,,0.4,N
BATCH-2023-0587,2024-04-28,QC-03,PASS,,0.46,N
BATCH-2023-0588,2023-01-16,QC-01,PASS,,0.03,N
BATCH-2023-0589,2023-06-14,QC-07,PASS,,0.1,Y
BATCH-2023-0590,2024-05-31,QC-05,PASS,,0.41,N
BATCH-2023-0591,2023-10-01,QC-08,PASS,,0.04,N
BATCH-2023-0592,2023-01-22,QC-06,PASS,,0.44,N
BATCH-2023-0593,2023-08-15,QC-02,PASS,,0.26,N
BATCH-2023-0594,2023-10-06,QC-03,PASS,,0.0,N
BATCH-2023-0595,2024-03-17,QC-01,PASS,,0.21,Y
BATCH-2023-0596,2023-07-31,QC-03,FAIL,dimensional deviation,1.09,Y
BATCH-2023-0597,2023-04-07,QC-01,PASS,,0.37,Y
BATCH-2023-0598,2023-01-06,QC-07,PASS,,0.38,Y
BATCH-2023-0599,2024-06-11,QC-05,PASS,,0.3,N
BATCH-2023-0600,2023-06-08,QC-01,PASS,,0.14,N
BATCH-2023-0601,2024-02-20,QC-07,PASS,,0.48,N
BATCH-2023-0602,2023-11-14,QC-06,PASS,,0.02,N
BATCH-2023-0603,2023-10-13,QC-03,PASS,,0.36,N
BATCH-2023-0604,2023-09-02,QC-03,PASS,,0.19,N
BATCH-2023-0605,2024-05-08,QC-03,PASS,,0.44,N
BATCH-2023-0606,2023-05-11,QC-08,FAIL,edge crack,1.28,N
BATCH-2023-0607,2023-09-23,QC-04,FAIL,DimDev,4.13,Y
BATCH-2023-0608,2023-10-21,QC-04,PASS,,0.46,N
BATCH-2023-0609,2024-06-08,QC-08,FAIL,Surface Delamination,0.83,N
BATCH-2023-0610,2024-05-11,QC-04,PASS,,0.02,N
BATCH-2023-0611,2023-11-20,QC-08,PASS,,0.42,N
BATCH-2023-0612,2024-02-17,QC-04,PASS,,0.27,Y
BATCH-2023-0613,2023-08-05,QC-02,PASS,,0.02,Y
BATCH-2023-0614,2024-03-28,QC-03,PASS,,0.16,N
BATCH-2023-0615,2023-08-26,QC-06,PASS,,0.1,N
BATCH-2023-0616,2023-05-26,QC-03,PASS,,0.14,N
BATCH-2023-0617,2023-05-15,QC-03,PASS,,0.45,N
BATCH-2023-0618,2023-09-22,QC-05,PASS,,0.01,N
BATCH-2023-0619,2024-01-26,QC-07,PASS,,0.0,N
BATCH-2023-0620,2023-01-13,QC-07,PASS,,0.23,Y
BATCH-2023-0621,2023-05-08,QC-08,PASS,,0.08,N
BATCH-2023-0622,2023-01-29,QC-05,PASS,,0.09,N
BATCH-2023-0623,2024-06-08,QC-04,PASS,,0.27,Y
BATCH-2023-0624,2024-02-26,QC-05,PASS,,0.05,N
BATCH-2023-0625,2023-06-03,QC-07,PASS,,0.26,N
BATCH-2023-0626,2023-04-24,QC-02,PASS,,0.28,N
BATCH-2023-0627,2024-03-13,QC-02,PASS,,0.21,N
BATCH-2023-0628,2024-01-20,QC-06,PASS,,0.48,N
BATCH-2023-0629,2024-03-14,QC-03,PASS,,0.15,N
BATCH-2023-0630,2023-02-11,QC-03,PASS,,0.34,N
BATCH-2023-0631,2023-11-01,QC-07,PASS,,0.47,N
BATCH-2023-0632,2023-12-07,QC-05,PASS,,0.27,N
BATCH-2023-0633,2023-10-29,QC-08,PASS,,0.12,N
BATCH-2023-0634,2024-01-31,QC-04,FAIL,surface delamination,2.46,N
BATCH-2023-0635,2024-06-18,QC-02,PASS,,0.43,N
BATCH-2023-0636,2023-06-27,QC-01,PASS,,0.34,N
BATCH-2023-0637,2023-11-17,QC-03,PASS,,0.18,Y
BATCH-2023-0638,2023-12-12,QC-08,PASS,,0.32,N
BATCH-2023-0639,2023-07-17,QC-01,PASS,,0.25,Y
BATCH-2023-0640,2023-07-16,QC-01,PASS,,0.37,N
BATCH-2023-0641,2024-05-12,QC-08,PASS,,0.02,Y
BATCH-2023-0642,2023-05-14,QC-02,PASS,,0.32,N
BATCH-2023-0643,2024-05-29,QC-05,PASS,,0.09,Y
BATCH-2023-0644,2024-01-15,QC-06,PASS,,0.31,Y
BATCH-2023-0645,2023-06-15,QC-08,PASS,,0.21,Y
BATCH-2023-0646,2023-07-24,QC-02,PASS,,0.03,N
BATCH-2023-0647,2023-02-25,QC-07,PASS,,0.37,N
BATCH-2023-0648,2023-10-05,QC-07,PASS,,0.37,N
BATCH-2023-0649,2023-02-03,QC-07,PASS,,0.4,N
BATCH-2023-0650,2024-02-15,QC-06,FAIL,edge_crack,1.03,N
BATCH-2023-0651,2024-05-09,QC-01,PASS,,0.42,N
BATCH-2023-0652,2023-11-07,QC-02,PASS,,0.33,N
BATCH-2023-0653,2024-03-25,QC-08,PASS,,0.28,Y
BATCH-2023-0654,2024-06-26,QC-06,PASS,,0.0,N
BATCH-2023-0655,2023-07-30,QC-06,PASS,,0.03,N
BATCH-2023-0656,2024-06-11,QC-02,PASS,,0.33,N
BATCH-2023-0657,2023-11-01,QC-04,PASS,,0.16,N
BATCH-2023-0658,2023-06-08,QC-01,PASS,,0.48,N
BATCH-2023-0659,2023-05-13,QC-01,PASS,,0.21,N
BATCH-2023-0660,2024-02-10,QC-07,FAIL,Surface Delamination,1.45,Y
BATCH-2023-0661,2024-03-28,QC-07,PASS,,0.22,Y
BATCH-2023-0662,2023-10-03,QC-07,PASS,,0.3,N
BATCH-2023-0663,2023-08-31,QC-02,FAIL,EdgeCrack,2.87,N
BATCH-2023-0664,2023-10-08,QC-05,PASS,,0.09,Y
BATCH-2023-0665,2024-01-08,QC-01,PASS,,0.19,N
BATCH-2023-0666,2023-06-05,QC-07,PASS,,0.22,N
BATCH-2023-0667,2023-12-08,QC-08,PASS,,0.16,N
BATCH-2023-0668,2023-09-25,QC-06,PASS,,0.05,Y
BATCH-2023-0669,2023-02-09,QC-07,PASS,,0.48,N
BATCH-2023-0670,2023-04-01,QC-07,FAIL,edge crack,1.56,Y
BATCH-2023-0671,2023-05-07,QC-04,PASS,,0.28,N
BATCH-2023-0672,2023-11-27,QC-03,PASS,,0.1,Y
BATCH-2023-0673,2023-07-02,QC-07,PASS,,0.11,N
BATCH-2023-0674,2024-06-06,QC-02,PASS,,0.41,N
BATCH-2023-0675,2024-03-01,QC-02,PASS,,0.49,N
BATCH-2023-0676,2024-02-24,QC-02,PASS,,0.32,N
BATCH-2023-0677,2024-01-06,QC-07,PASS,,0.31,N
BATCH-2023-0678,2024-05-13,QC-05,PASS,,0.38,Y
BATCH-2023-0679,2023-01-30,QC-07,PASS,,0.35,Y
BATCH-2023-0680,2023-04-12,QC-03,PASS,,0.5,N
BATCH-2023-0681,2023-02-01,QC-03,PASS,,0.03,N
BATCH-2023-0682,2024-03-24,QC-02,PASS,,0.13,N
BATCH-2023-0683,2024-05-14,QC-06,PASS,,0.5,N
BATCH-2023-0684,2023-01-19,QC-01,PASS,,0.02,N
BATCH-2023-0685,2024-04-06,QC-08,PASS,,0.34,N
BATCH-2023-0686,2023-01-08,QC-05,PASS,,0.32,N
BATCH-2023-0687,2023-12-16,QC-07,PASS,,0.04,Y
BATCH-2023-0688,2023-05-18,QC-06,PASS,,0.22,N
BATCH-2023-0689,2023-05-25,QC-06,PASS,,0.17,Y
BATCH-2023-0690,2023-05-19,QC-01,PASS,,0.4,N
BATCH-2023-0691,2023-10-09,QC-03,PASS,,0.05,N
BATCH-2023-0692,2023-10-27,QC-08,PASS,,0.46,N
BATCH-2023-0693,2023-12-19,QC-02,PASS,,0.24,N
BATCH-2023-0694,2023-10-08,QC-01,PASS,,0.26,N
BATCH-2023-0695,2023-12-11,QC-01,PASS,,0.19,Y
BATCH-2023-0696,2024-04-05,QC-03,PASS,,0.32,Y
BATCH-2023-0697,2023-04-19,QC-03,PASS,,0.13,Y
BATCH-2023-0698,2023-12-21,QC-05,PASS,,0.31,Y
BATCH-2023-0699,2024-02-05,QC-03,PASS,,0.1,N
BATCH-2023-0700,2023-08-04,QC-02,PASS,,0.38,N
BATCH-2023-0701,2023-09-19,QC-07,PASS,,0.15,Y
BATCH-2023-0702,2024-06-07,QC-03,PASS,,0.03,N
BATCH-2023-0703,2023-04-22,QC-04,PASS,,0.46,N
BATCH-2023-0704,2023-08-12,QC-02,PASS,,0.08,Y
BATCH-2023-0705,2023-08-19,QC-02,PASS,,0.09,Y
BATCH-2023-0706,2024-05-09,QC-08,PASS,,0.49,Y
BATCH-2023-0707,2024-06-06,QC-04,PASS,,0.31,Y
BATCH-2023-0708,2023-06-28,QC-01,PASS,,0.36,N
BATCH-2023-0709,2023-08-24,QC-06,PASS,,0.16,N
BATCH-2023-0710,2024-06-10,QC-05,PASS,,0.35,N
BATCH-2023-0711,2023-05-14,QC-04,PASS,,0.04,N
BATCH-2023-0712,2023-10-04,QC-04,PASS,,0.46,Y
BATCH-2023-0713,2024-06-24,QC-08,FAIL,edge_crack,1.55,N
BATCH-2023-0714,2023-08-11,QC-01,PASS,,0.09,Y
BATCH-2023-0715,2023-04-14,QC-08,PASS,,0.03,Y
BATCH-2023-0716,2023-07-21,QC-03,PASS,,0.21,N
BATCH-2023-0717,2023-04-28,QC-07,PASS,,0.03,N
BATCH-2023-0718,2023-03-31,QC-07,PASS,,0.47,Y
BATCH-2023-0719,2023-06-25,QC-02,PASS,,0.23,N
BATCH-2023-0720,2023-02-02,QC-08,PASS,,0.31,N
BATCH-2023-0721,2023-01-19,QC-07,PASS,,0.25,N
BATCH-2023-0722,2023-02-27,QC-06,PASS,,0.18,N
BATCH-2023-0723,2023-10-14,QC-01,PASS,,0.19,Y
BATCH-2023-0724,2024-05-19,QC-02,PASS,,0.22,N
BATCH-2023-0725,2023-08-28,QC-06,FAIL,Surface Delamination,2.28,N
BATCH-2023-0726,2024-03-14,QC-02,PASS,,0.34,Y
BATCH-2023-0727,2023-04-24,QC-05,PASS,,0.3,N
BATCH-2023-0728,2024-01-14,QC-03,PASS,,0.06,N
BATCH-2023-0729,2023-10-09,QC-03,FAIL,surf_delamination,3.2,N
BATCH-2023-0730,2024-04-24,QC-07,PASS,,0.13,Y
BATCH-2023-0731,2023-05-08,QC-02,PASS,,0.21,N
BATCH-2023-0732,2023-04-06,QC-01,PASS,,0.37,N
BATCH-2023-0733,2024-03-23,QC-07,FAIL,edge crack,2.27,N
BATCH-2023-0734,2024-04-29,QC-02,PASS,,0.45,N
BATCH-2023-0735,2023-06-19,QC-01,PASS,,0.17,N
BATCH-2023-0736,2024-03-04,QC-06,PASS,,0.33,Y
BATCH-2023-0737,2023-08-24,QC-08,PASS,,0.49,N
BATCH-2023-0738,2023-01-30,QC-07,PASS,,0.09,N
BATCH-2023-0739,2023-05-04,QC-03,PASS,,0.35,Y
BATCH-2023-0740,2023-02-17,QC-01,PASS,,0.04,Y
BATCH-2023-0741,2024-06-23,QC-03,PASS,,0.43,N
BATCH-2023-0742,2023-04-07,QC-04,PASS,,0.48,Y
BATCH-2023-0743,2023-12-01,QC-01,PASS,,0.1,N
BATCH-2023-0744,2023-02-28,QC-02,PASS,,0.34,N
BATCH-2023-0745,2023-08-24,QC-08,FAIL,DimDev,3.37,N
BATCH-2023-0746,2023-08-20,QC-05,PASS,,0.46,N
BATCH-2023-0747,2024-02-05,QC-02,PASS,,0.36,N
BATCH-2023-0748,2023-02-18,QC-01,PASS,,0.41,N
BATCH-2023-0749,2023-07-21,QC-08,PASS,,0.12,N
BATCH-2023-0750,2023-02-06,QC-02,PASS,,0.38,N
BATCH-2023-0751,2024-04-11,QC-08,FAIL,dimensional_deviation,4.26,N
BATCH-2023-0752,2023-07-09,QC-07,PASS,,0.21,Y
BATCH-2023-0753,2023-11-07,QC-07,PASS,,0.42,N
BATCH-2023-0754,2024-01-09,QC-08,PASS,,0.42,N
BATCH-2023-0755,2023-02-14,QC-03,PASS,,0.03,N
BATCH-2023-0756,2024-03-30,QC-05,PASS,,0.48,N
BATCH-2023-0757,2023-03-14,QC-05,PASS,,0.22,Y
BATCH-2023-0758,2023-05-15,QC-02,PASS,,0.19,N
BATCH-2023-0759,2024-05-22,QC-05,PASS,,0.39,N
BATCH-2023-0760,2023-12-08,QC-07,PASS,,0.0,N
BATCH-2023-0761,2023-06-25,QC-08,PASS,,0.43,N
BATCH-2023-0762,2023-06-23,QC-04,PASS,,0.17,N
BATCH-2023-0763,2023-05-22,QC-04,PASS,,0.41,Y
BATCH-2023-0764,2023-03-16,QC-03,PASS,,0.37,N
BATCH-2023-0765,2023-10-16,QC-04,PASS,,0.37,N
BATCH-2023-0766,2023-11-17,QC-01,PASS,,0.37,Y
BATCH-2023-0767,2023-04-29,QC-05,FAIL,dim_deviation,2.79,N
BATCH-2023-0768,2023-03-05,QC-05,PASS,,0.29,Y
BATCH-2023-0769,2023-09-24,QC-02,PASS,,0.41,N
BATCH-2023-0770,2023-10-30,QC-06,PASS,,0.1,Y
BATCH-2023-0771,2024-03-12,QC-08,PASS,,0.3,Y
BATCH-2023-0772,2023-10-31,QC-02,PASS,,0.09,Y
BATCH-2023-0773,2023-08-17,QC-05,PASS,,0.29,N
BATCH-2023-0774,2024-04-19,QC-07,PASS,,0.38,N
BATCH-2023-0775,2024-02-03,QC-08,PASS,,0.24,N
BATCH-2023-0776,2024-04-17,QC-03,PASS,,0.35,Y
BATCH-2023-0777,2024-05-12,QC-03,PASS,,0.37,Y
BATCH-2023-0778,2023-05-20,QC-08,PASS,,0.35,Y
BATCH-2023-0779,2024-06-09,QC-05,PASS,,0.03,N
BATCH-2023-0780,2023-09-11,QC-05,PASS,,0.27,N
BATCH-2023-0781,2023-07-15,QC-06,PASS,,0.47,N
BATCH-2023-0782,2023-08-09,QC-06,PASS,,0.04,N
BATCH-2023-0783,2024-01-27,QC-08,PASS,,0.09,N
BATCH-2023-0784,2023-10-25,QC-05,PASS,,0.4,N
BATCH-2023-0785,2023-04-24,QC-06,PASS,,0.08,N
BATCH-2023-0786,2023-07-10,QC-04,PASS,,0.21,N
BATCH-2023-0787,2023-02-05,QC-05,PASS,,0.36,N
BATCH-2023-0788,2024-03-28,QC-05,FAIL,DimDev,2.04,Y
BATCH-2023-0789,2024-06-25,QC-01,PASS,,0.14,Y
BATCH-2023-0790,2024-05-09,QC-02,PASS,,0.31,N
BATCH-2023-0791,2023-09-18,QC-02,PASS,,0.46,N
BATCH-2023-0792,2024-05-16,QC-08,PASS,,0.49,Y
BATCH-2023-0793,2023-06-16,QC-08,PASS,,0.37,N
BATCH-2023-0794,2023-07-29,QC-07,PASS,,0.23,Y
BATCH-2023-0795,2023-07-11,QC-01,PASS,,0.41,N
BATCH-2023-0796,2023-06-24,QC-04,FAIL,edge crack,3.6,N
BATCH-2023-0797,2023-04-08,QC-08,PASS,,0.25,Y
BATCH-2023-0798,2023-08-06,QC-01,PASS,,0.39,N
BATCH-2023-0799,2023-04-03,QC-07,PASS,,0.21,N
BATCH-2023-0800,2024-03-17,QC-08,PASS,,0.29,Y
