date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min
2024-03-21,B,MC-04,OP-007,BATCH-2023-0317,LOT-2024-137,366,12.4
2023-09-26,A,MC-02,OP-005,BATCH-2023-0318,LOT-2023-054,282,17.2
2024-06-04,B,MC-02,OP-012,BATCH-2023-0319,LOT-2023-194,486,17.9
2023-06-07,B,MC-04,OP-002,BATCH-2023-0320,LOT-2023-046,393,9.8
2023-12-12,B,MC-02,OP-016,,LOT-2024-168,325,8.7
2023-04-28,B,MC-03,OP-004,BATCH-2023-0322,LOT-2023-070,320,8.1
2023-11-19,C,MC-03,OP-005,BATCH-2023-0323,LOT-2024-198,206,16.9
2023-03-15,A,MC-05,OP-010,BATCH-2023-0324,LOT-2024-045,539,12.0
2024-04-29,C,MC-03,OP-016,,LOT-2024-099,223,11.6
2023-09-15,C,MC-01,OP-012,BATCH-2023-0326,LOT-2023-045,244,12.3
2023-10-02,C,MC-03,OP-011,BATCH-2023-0327,LOT-2023-145,419,10.7
2023-04-04,C,MC-03,OP-015,BATCH-2023-0328,LOT-2024-152,480,13.0
2023-07-09,A,MC-03,OP-006,BATCH-2023-0329,LOT-2024-001,422,17.8
2023-01-16,C,MC-01,OP-005,BATCH-2023-0330,LOT-2024-025,357,8.7
2023-07-26,C,MC-04,OP-015,BATCH-2023-0331,LOT-2023-193,472,13.7
2024-04-09,B,MC-02,OP-003,BATCH-2023-0332,LOT-2023-145,284,12.3
2024-05-10,A,MC-02,OP-015,BATCH-2023-0333,LOT-2023-155,533,11.9
2023-01-29,C,MC-05,OP-020,BATCH-2023-0334,LOT-2024-179,443,14.5
2024-03-06,C,MC-05,OP-010,BATCH-2023-0335,LOT-2023-164,303,9.2
2023-04-04,A,MC-05,OP-019,BATCH-2023-0336,LOT-2024-085,526,11.3
2023-08-27,C,MC-01,OP-012,BATCH-2023-0337,LOT-2023-012,212,15.7
2024-05-12,B,MC-03,OP-016,BATCH-2023-0338,LOT-2024-073,203,15.1
2023-01-02,B,MC-03,OP-018,BATCH-2023-0339,LOT-2024-144,540,15.6
2024-05-23,B,MC-03,OP-003,BATCH-2023-0340,LOT-2024-147,414,16.2
2024-01-30,B,MC-03,OP-002,BATCH-2023-0341,LOT-2024-177,211,12.1
2023-12-28,C,MC-04,OP-009,BATCH-2023-0342,LOT-2023-121,489,12.3
2023-07-10,C,MC-05,OP-012,,LOT-2024-021,270,13.7
2024-01-25,B,MC-05,OP-015,,LOT-2024-053,568,8.1
2024-01-12,B,MC-04,OP-007,BATCH-2023-0345,LOT-2023-042,418,11.0
2023-03-22,C,MC-05,OP-011,BATCH-2023-0346,LOT-2024-135,513,11.9
2023-10-16,B,MC-03,OP-010,BATCH-2023-0347,LOT-2024-064,581,10.2
2023-09-21,C,MC-05,OP-019,BATCH-2023-0348,LOT-2024-157,325,15.5
2023-09-06,B,MC-02,OP-019,BATCH-2023-0349,LOT-2024-071,338,16.8
2023-09-28,C,MC-03,OP-017,BATCH-2023-0350,LOT-2023-038,415,9.3
2024-05-03,C,MC-05,OP-019,BATCH-2023-0351,LOT-2023-148,338,9.0
2023-06-11,A,MC-01,OP-006,BATCH-2023-0352,LOT-2023-195,258,16.6
2023-02-14,C,MC-03,OP-007,BATCH-2023-0353,LOT-2024-078,346,14.3
2024-02-27,A,MC-02,OP-002,BATCH-2023-0354,LOT-2024-121,325,8.1
2023-11-06,A,MC-02,OP-020,BATCH-2023-0355,LOT-2024-078,314,13.7
2023-01-29,A,MC-02,OP-015,BATCH-2023-0356,LOT-2024-028,370,16.6
2023-12-31,B,MC-04,OP-001,BATCH-2023-0357,LOT-2024-049,484,17.4
2023-03-22,B,MC-05,OP-010,BATCH-2023-0358,LOT-2023-018,296,10.6
2023-12-02,A,MC-05,OP-018,,LOT-2024-057,389,8.5
2023-07-29,A,MC-02,OP-002,BATCH-2023-0360,LOT-2023-049,327,9.9
2024-04-13,C,MC-01,OP-001,BATCH-2023-0361,LOT-2023-068,354,10.3
2024-04-06,C,MC-04,OP-018,BATCH-2023-0362,LOT-2024-130,214,8.3
2023-11-18,B,MC-05,OP-002,BATCH-2023-0363,LOT-2023-146,278,16.9
2023-04-02,A,MC-04,OP-009,BATCH-2023-0364,LOT-2024-113,296,17.9
2023-11-06,C,MC-03,OP-002,BATCH-2023-0365,LOT-2024-015,283,9.6
2023-10-15,B,MC-02,OP-007,BATCH-2023-0366,LOT-2024-087,302,9.3
2023-06-06,A,MC-03,OP-013,BATCH-2023-0367,LOT-2023-003,493,17.9
2023-08-09,A,MC-03,OP-014,,LOT-2023-059,439,12.4
2023-05-06,A,MC-04,OP-014,BATCH-2023-0369,LOT-2024-117,272,15.8
2023-12-22,B,MC-03,OP-007,,LOT-2023-192,228,8.8
2023-06-27,A,MC-02,OP-009,BATCH-2023-0371,LOT-2024-125,566,17.2
2023-05-15,A,MC-05,OP-001,BATCH-2023-0372,LOT-2023-139,246,12.5
2023-06-16,B,MC-01,OP-015,,LOT-2023-075,569,12.1
2023-09-23,A,MC-04,OP-016,BATCH-2023-0374,LOT-2024-187,364,16.2
2024-02-28,B,MC-05,OP-008,,LOT-2023-068,474,16.7
2024-03-27,C,MC-01,OP-006,BATCH-2023-0376,LOT-2024-162,279,11.2
2023-02-11,C,MC-03,OP-009,BATCH-2023-0377,LOT-2024-099,459,15.2
2023-05-31,B,MC-05,OP-003,BATCH-2023-0378,LOT-2024-064,295,9.0
2023-03-28,C,MC-01,OP-008,BATCH-2023-0379,LOT-2023-031,556,11.5
2024-03-01,A,MC-04,OP-002,BATCH-2023-0380,LOT-2023-172,448,10.9
2023-02-06,A,MC-05,OP-020,BATCH-2023-0381,LOT-2023-154,516,10.5
2023-12-30,A,MC-04,OP-004,BATCH-2023-0382,LOT-2024-189,288,9.8
2024-05-19,B,MC-02,OP-006,BATCH-2023-0383,LOT-2024-064,210,11.6
2023-10-24,B,MC-03,OP-009,BATCH-2023-0384,LOT-2023-029,502,16.8
2024-01-27,C,MC-05,OP-007,BATCH-2023-0385,LOT-2023-190,303,17.8
2023-10-29,C,MC-04,OP-017,BATCH-2023-0386,LOT-2024-005,506,13.8
2023-12-05,A,MC-01,OP-012,,LOT-2024-119,514,14.8
2024-06-03,B,MC-02,OP-015,BATCH-2023-0388,LOT-2024-019,454,10.6
2023-07-06,A,MC-05,OP-011,BATCH-2023-0389,LOT-2024-163,412,10.3
2023-07-09,A,MC-02,OP-012,BATCH-2023-0390,LOT-2024-122,490,9.5
2024-03-04,A,MC-05,OP-005,BATCH-2023-0391,LOT-2024-090,214,14.5
2023-06-11,B,MC-02,OP-002,,LOT-2024-030,277,13.9
2023-11-20,B,MC-02,OP-014,BATCH-2023-0393,LOT-2024-060,288,16.3
2023-10-31,A,MC-03,OP-009,BATCH-2023-0394,LOT-2023-011,519,13.1
2023-12-14,A,MC-05,OP-002,BATCH-2023-0395,LOT-2023-053,222,10.7
2023-08-18,A,MC-02,OP-005,BATCH-2023-0396,LOT-2023-017,248,17.5
2023-06-27,C,MC-01,OP-012,BATCH-2023-0397,LOT-2024-192,475,9.5
2024-03-21,B,MC-03,OP-001,BATCH-2023-0398,LOT-2024-138,253,15.6
2023-04-23,A,MC-04,OP-010,BATCH-2023-0399,LOT-2024-068,356,15.5
2023-01-01,C,MC-04,OP-015,BATCH-2023-0400,LOT-2024-046,526,13.2
2023-09-08,B,MC-04,OP-010,BATCH-2023-0401,LOT-2024-199,404,15.5
2023-05-02,B,MC-02,OP-004,BATCH-2023-0402,LOT-2024-186,512,9.4
2024-03-22,A,MC-03,OP-003,BATCH-2023-0403,LOT-2023-020,223,10.8
2023-09-17,B,MC-05,OP-019,BATCH-2023-0404,LOT-2023-029,595,16.6
2023-04-25,B,MC-05,OP-020,BATCH-2023-0405,LOT-2024-158,504,17.8
2023-10-12,C,MC-02,OP-004,BATCH-2023-0406,LOT-2023-167,576,13.5
2023-02-28,C,MC-02,OP-001,BATCH-2023-0407,LOT-2024-109,231,8.1
2023-07-21,C,MC-04,OP-007,BATCH-2023-0408,LOT-2023-139,249,8.0
2023-02-17,C,MC-02,OP-018,BATCH-2023-0409,LOT-2023-070,563,8.0
2023-12-30,C,MC-02,OP-019,BATCH-2023-0410,LOT-2023-107,592,14.1
2023-03-03,A,MC-04,OP-014,BATCH-2023-0411,LOT-2024-137,324,16.6
2023-07-01,B,MC-02,OP-007,BATCH-2023-0412,LOT-2023-129,447,12.1
2023-03-27,C,MC-05,OP-013,,LOT-2024-163,290,12.0
2023-04-18,A,MC-01,OP-003,BATCH-2023-0414,LOT-2024-142,297,9.6
2024-06-01,A,MC-01,OP-018,BATCH-2023-0415,LOT-2023-058,460,15.3
2023-08-18,C,MC-01,OP-017,BATCH-2023-0416,LOT-2023-119,444,11.3
2023-01-21,C,MC-01,OP-014,BATCH-2023-0417,LOT-2024-127,586,14.3
2024-01-15,C,MC-05,OP-004,BATCH-2023-0418,LOT-2023-002,534,16.1
2023-09-11,B,MC-01,OP-015,BATCH-2023-0419,LOT-2023-120,457,14.9
2023-12-27,C,MC-02,OP-018,BATCH-2023-0420,LOT-2024-149,554,11.0
2024-05-24,A,MC-04,OP-013,BATCH-2023-0421,LOT-2023-184,388,15.0
2024-02-13,B,MC-05,OP-004,BATCH-2023-0422,LOT-2024-196,270,11.2
2023-07-29,C,MC-03,OP-014,BATCH-2023-0423,LOT-2023-088,521,14.4
2024-03-31,C,MC-01,OP-015,BATCH-2023-0424,LOT-2024-035,337,14.3
2023-05-27,B,MC-01,OP-015,BATCH-2023-0425,LOT-2024-109,493,14.2
2024-05-11,B,MC-03,OP-016,BATCH-2023-0426,LOT-2023-142,330,13.6
2023-10-19,A,MC-05,OP-017,BATCH-2023-0427,LOT-2024-020,354,9.1
2024-04-18,C,MC-03,OP-007,BATCH-2023-0428,LOT-2024-118,404,15.3
2023-04-20,A,MC-03,OP-010,BATCH-2023-0429,LOT-2024-199,361,8.1
2023-06-20,A,MC-01,OP-002,BATCH-2023-0430,LOT-2024-003,283,12.0
2024-04-14,C,MC-01,OP-001,BATCH-2023-0431,LOT-2024-103,478,9.8
2023-09-16,C,MC-05,OP-019,BATCH-2023-0432,LOT-2023-198,484,9.9
2023-02-12,C,MC-05,OP-008,BATCH-2023-0433,LOT-2024-079,516,14.0
2024-04-30,A,MC-01,OP-005,BATCH-2023-0434,LOT-2023-142,428,15.9
2023-01-14,B,MC-04,OP-013,,LOT-2023-055,252,13.9
2023-12-31,B,MC-04,OP-010,BATCH-2023-0436,LOT-2023-005,249,13.6
2023-07-16,A,MC-05,OP-016,BATCH-2023-0437,LOT-2024-111,569,17.1
2023-05-02,C,MC-01,OP-001,BATCH-2023-0438,LOT-2024-042,257,14.3
2023-07-28,A,MC-03,OP-010,BATCH-2023-0439,LOT-2024-177,355,17.5
2023-09-16,C,MC-03,OP-014,BATCH-2023-0440,LOT-2023-101,486,17.0
2024-02-15,B,MC-02,OP-005,BATCH-2023-0441,LOT-2023-078,259,11.2
2023-12-19,B,MC-02,OP-006,BATCH-2023-0442,LOT-2024-123,292,9.2
2023-01-09,C,MC-03,OP-015,BATCH-2023-0443,LOT-2023-056,215,10.6
2023-11-11,C,MC-03,OP-012,BATCH-2023-0444,LOT-2024-078,505,10.2
2024-03-23,A,MC-05,OP-008,BATCH-2023-0445,LOT-2023-025,360,8.1
2023-03-25,A,MC-01,OP-006,BATCH-2023-0446,LOT-2024-086,559,16.3
2023-02-27,A,MC-01,OP-003,BATCH-2023-0447,LOT-2023-101,567,15.8
2023-08-31,B,MC-02,OP-014,BATCH-2023-0448,LOT-2023-163,595,10.7
2023-09-10,C,MC-03,OP-018,BATCH-2023-0449,LOT-2024-143,366,9.7
2023-11-09,B,MC-01,OP-013,BATCH-2023-0450,LOT-2024-036,259,17.8
2023-12-02,A,MC-01,OP-011,,LOT-2024-158,226,13.3
2023-02-18,B,MC-04,OP-010,,LOT-2024-154,337,12.7
2024-01-10,B,MC-04,OP-017,BATCH-2023-0453,LOT-2023-092,574,15.4
2023-10-30,B,MC-05,OP-015,BATCH-2023-0454,LOT-2024-031,302,10.6
2023-07-28,C,MC-01,OP-008,BATCH-2023-0455,LOT-2024-060,299,9.2
2023-08-11,A,MC-05,OP-020,BATCH-2023-0456,LOT-2023-018,293,12.3
2023-02-08,A,MC-05,OP-003,BATCH-2023-0457,LOT-2024-130,380,15.9
2024-05-06,C,MC-04,OP-006,,LOT-2024-051,361,14.8
2023-11-17,B,MC-03,OP-007,BATCH-2023-0459,LOT-2023-114,367,15.3
2024-05-09,A,MC-03,OP-014,BATCH-2023-0460,LOT-2023-026,551,12.8
2023-10-27,B,MC-04,OP-013,,LOT-2024-128,283,13.9
2024-02-12,B,MC-02,OP-019,BATCH-2023-0462,LOT-2023-080,509,13.8
2024-01-21,B,MC-01,OP-020,BATCH-2023-0463,LOT-2024-068,500,13.8
2023-01-30,C,MC-05,OP-011,,LOT-2023-029,445,10.3
2023-01-18,A,MC-01,OP-003,BATCH-2023-0465,LOT-2023-176,476,13.9
2024-06-18,B,MC-03,OP-017,BATCH-2023-0466,LOT-2024-044,597,13.2
2024-04-13,B,MC-04,OP-011,BATCH-2023-0467,LOT-2024-113,525,15.1
2023-12-23,C,MC-01,OP-006,BATCH-2023-0468,LOT-2023-133,273,8.7
2024-04-18,C,MC-02,OP-020,BATCH-2023-0469,LOT-2023-036,431,17.0
2024-04-18,B,MC-03,OP-011,BATCH-2023-0470,LOT-2024-193,250,15.9
2023-07-31,C,MC-04,OP-017,BATCH-2023-0471,LOT-2024-195,253,8.8
2023-08-11,B,MC-04,OP-018,BATCH-2023-0472,LOT-2023-054,258,15.8
2023-09-09,B,MC-05,OP-001,,LOT-2024-138,211,15.4
2023-06-20,B,MC-03,OP-005,BATCH-2023-0474,LOT-2024-120,486,16.6
2024-03-09,B,MC-01,OP-011,BATCH-2023-0475,LOT-2023-057,581,13.0
2023-01-22,C,MC-03,OP-007,,LOT-2024-192,264,14.7
2023-01-21,C,MC-01,OP-001,BATCH-2023-0477,LOT-2023-032,327,17.6
2024-06-29,B,MC-03,OP-004,BATCH-2023-0478,LOT-2024-079,324,15.2
2023-02-13,C,MC-01,OP-017,BATCH-2023-0479,LOT-2023-177,567,9.2
2023-10-18,C,MC-04,OP-007,BATCH-2023-0480,LOT-2023-035,405,8.7
2023-12-18,B,MC-02,OP-015,BATCH-2023-0481,LOT-2024-053,240,10.2
2023-12-24,B,MC-02,OP-020,BATCH-2023-0482,LOT-2024-146,230,15.0
2023-12-08,B,MC-01,OP-012,BATCH-2023-0483,LOT-2024-193,524,17.6
2024-04-06,B,MC-04,OP-008,BATCH-2023-0484,LOT-2023-023,499,12.9
2023-07-10,B,MC-02,OP-013,,LOT-2024-030,547,14.1
2023-05-18,B,MC-01,OP-006,BATCH-2023-0486,LOT-2023-121,478,13.9
2024-01-23,B,MC-02,OP-017,BATCH-2023-0487,LOT-2023-088,242,11.8
2023-09-19,A,MC-01,OP-004,BATCH-2023-0488,LOT-2023-181,519,18.0
2024-04-17,C,MC-03,OP-014,BATCH-2023-0489,LOT-2023-086,335,8.4
2024-01-18,C,MC-01,OP-005,BATCH-2023-0490,LOT-2023-049,451,17.8
2023-01-09,B,MC-02,OP-017,BATCH-2023-0491,LOT-2023-125,252,10.6
2023-09-23,C,MC-02,OP-019,,LOT-2024-117,362,15.9
2023-01-23,B,MC-04,OP-013,BATCH-2023-0493,LOT-2024-148,333,15.0
2023-01-04,B,MC-05,OP-017,BATCH-2023-0494,LOT-2023-045,432,15.7
2023-11-24,B,MC-05,OP-015,BATCH-2023-0495,LOT-2023-181,269,16.5
2023-05-07,B,MC-05,OP-018,,LOT-2024-051,261,15.9
2024-01-28,A,MC-05,OP-017,BATCH-2023-0497,LOT-2023-052,589,13.2
2023-03-08,B,MC-03,OP-017,BATCH-2023-0498,LOT-2024-053,313,15.3
2023-08-08,A,MC-03,OP-004,BATCH-2023-0499,LOT-2024-195,319,15.2
2023-01-13,C,MC-04,OP-001,BATCH-2023-0500,LOT-2023-114,295,13.4
2024-02-10,A,MC-03,OP-003,BATCH-2023-0501,LOT-2023-114,535,16.5
2023-08-27,B,MC-04,OP-005,BATCH-2023-0502,LOT-2023-114,203,10.7
2023-10-14,B,MC-05,OP-009,BATCH-2023-0503,LOT-2023-114,251,13.7
2023-06-13,C,MC-01,OP-002,BATCH-2023-0504,LOT-2024-200,518,12.8
2023-11-13,C,MC-04,OP-001,BATCH-2023-0505,LOT-2023-037,500,15.3
2024-05-01,C,MC-04,OP-007,BATCH-2023-0506,LOT-2024-066,293,9.8
2023-03-22,A,MC-03,OP-007,BATCH-2023-0507,LOT-2024-037,288,12.2
2023-04-21,B,MC-05,OP-014,BATCH-2023-0508,LOT-2023-010,250,14.9
2023-08-09,B,MC-04,OP-006,BATCH-2023-0509,LOT-2024-004,228,17.3
2023-06-05,A,MC-04,OP-014,BATCH-2023-0510,LOT-2023-153,569,9.4
2024-01-05,A,MC-03,OP-015,BATCH-2023-0511,LOT-2024-140,443,14.0
2023-01-31,B,MC-05,OP-001,BATCH-2023-0512,LOT-2023-127,213,16.0
2023-08-10,A,MC-04,OP-006,BATCH-2023-0513,LOT-2024-023,282,8.9
2023-07-29,C,MC-04,OP-003,,LOT-2024-145,535,11.9
2023-05-26,B,MC-03,OP-009,BATCH-2023-0515,LOT-2023-007,580,12.1
2023-04-25,A,MC-04,OP-001,BATCH-2023-0516,LOT-2023-146,432,10.6
2023-09-08,B,MC-03,OP-005,BATCH-2023-0517,LOT-2023-038,294,11.6
2023-04-06,A,MC-02,OP-019,BATCH-2023-0518,LOT-2024-004,338,15.6
2023-05-26,C,MC-04,OP-016,BATCH-2023-0519,LOT-2023-150,292,11.8
2023-01-24,B,MC-03,OP-004,BATCH-2023-0520,LOT-2023-108,315,17.2
2024-04-26,B,MC-05,OP-001,BATCH-2023-0521,LOT-2023-167,546,9.3
2023-12-20,A,MC-04,OP-002,BATCH-2023-0522,LOT-2024-150,267,9.1
2023-04-24,C,MC-04,OP-010,BATCH-2023-0523,LOT-2023-044,575,14.1
2024-02-28,C,MC-04,OP-005,BATCH-2023-0524,LOT-2024-143,309,12.6
2023-03-02,A,MC-05,OP-008,BATCH-2023-0525,LOT-2024-080,424,16.2
2023-04-01,B,MC-05,OP-019,,LOT-2023-147,266,8.9
2023-11-04,C,MC-05,OP-007,BATCH-2023-0527,LOT-2023-104,401,14.1
2023-05-11,B,MC-05,OP-014,BATCH-2023-0528,LOT-2024-059,338,12.5
2023-02-10,C,MC-04,OP-011,BATCH-2023-0529,LOT-2023-031,340,12.3
2023-06-01,A,MC-02,OP-016,,LOT-2023-044,551,17.4
2023-06-01,A,MC-02,OP-001,,LOT-2024-085,231,8.2
2024-06-15,B,MC-04,OP-008,BATCH-2023-0532,LOT-2023-075,503,9.1
2023-01-05,B,MC-01,OP-001,BATCH-2023-0533,LOT-2023-032,496,17.5
2023-04-05,B,MC-02,OP-015,BATCH-2023-0534,LOT-2023-061,579,16.3
2024-06-28,A,MC-04,OP-001,BATCH-2023-0535,LOT-2024-190,477,16.0
2023-12-11,B,MC-04,OP-008,BATCH-2023-0536,LOT-2023-141,220,8.5
2024-06-11,A,MC-02,OP-015,BATCH-2023-0537,LOT-2023-064,242,17.3
2024-06-19,C,MC-03,OP-009,BATCH-2023-0538,LOT-2024-024,368,13.0
2023-11-13,C,MC-01,OP-003,BATCH-2023-0539,LOT-2023-049,385,10.0
2023-09-02,B,MC-04,OP-019,,LOT-2024-106,510,14.0
2023-10-18,A,MC-01,OP-004,BATCH-2023-0541,LOT-2024-104,229,13.5
2023-10-01,C,MC-01,OP-017,BATCH-2023-0542,LOT-2023-036,277,17.2
2023-08-16,B,MC-01,OP-005,BATCH-2023-0543,LOT-2024-153,400,9.4
2024-06-27,B,MC-02,OP-015,BATCH-2023-0544,LOT-2023-128,316,15.9
2024-01-03,A,MC-03,OP-015,BATCH-2023-0545,LOT-2023-106,208,8.1
2023-03-31,A,MC-05,OP-011,BATCH-2023-0546,LOT-2023-198,254,13.5
2024-03-04,B,MC-05,OP-001,BATCH-2023-0547,LOT-2023-162,346,14.7
2024-02-12,A,MC-02,OP-002,BATCH-2023-0548,LOT-2023-016,335,12.3
2023-01-25,C,MC-02,OP-015,BATCH-2023-0549,LOT-2023-033,244,8.3
2023-06-29,C,MC-04,OP-003,BATCH-2023-0550,LOT-2023-146,379,8.9
2023-01-31,A,MC-04,OP-014,BATCH-2023-0551,LOT-2024-137,422,15.5
2023-08-18,A,MC-03,OP-006,BATCH-2023-0552,LOT-2024-080,273,17.8
2024-03-05,A,MC-01,OP-020,BATCH-2023-0553,LOT-2024-099,245,11.3
2023-01-08,C,MC-02,OP-010,BATCH-2023-0554,LOT-2024-185,451,16.5
2023-09-23,A,MC-04,OP-014,BATCH-2023-0555,LOT-2024-143,473,9.7
2023-11-22,A,MC-04,OP-015,BATCH-2023-0556,LOT-2023-118,201,13.1
2024-03-04,B,MC-02,OP-005,BATCH-2023-0557,LOT-2024-090,341,17.8
2024-03-28,B,MC-05,OP-010,BATCH-2023-0558,LOT-2024-131,442,12.7
2023-03-24,A,MC-03,OP-001,,LOT-2023-149,218,12.1
2023-04-22,B,MC-02,OP-005,BATCH-2023-0560,LOT-2024-129,320,11.1
2023-10-06,B,MC-04,OP-018,BATCH-2023-0561,LOT-2024-014,278,17.5
2023-06-04,B,MC-05,OP-012,BATCH-2023-0562,LOT-2024-164,283,11.6
2023-06-26,B,MC-01,OP-004,BATCH-2023-0563,LOT-2024-169,251,14.7
2024-05-19,A,MC-01,OP-014,BATCH-2023-0564,LOT-2023-136,319,11.1
2023-12-12,C,MC-02,OP-003,BATCH-2023-0565,LOT-2024-129,470,13.2
2024-03-05,A,MC-03,OP-004,BATCH-2023-0566,LOT-2023-104,251,17.9
2023-07-06,C,MC-03,OP-003,BATCH-2023-0567,LOT-2023-095,571,9.9
2023-01-31,C,MC-05,OP-014,BATCH-2023-0568,LOT-2024-014,202,16.2
2023-09-03,C,MC-05,OP-013,BATCH-2023-0569,LOT-2023-026,227,17.9
2023-07-27,C,MC-04,OP-018,BATCH-2023-0570,LOT-2023-179,503,14.2
2023-02-20,A,MC-02,OP-010,,LOT-2023-071,443,16.1
2023-09-04,B,MC-05,OP-014,,LOT-2024-192,223,15.8
2023-04-18,B,MC-05,OP-002,BATCH-2023-0573,LOT-2024-040,569,13.1
2023-04-11,C,MC-03,OP-012,BATCH-2023-0574,LOT-2024-163,204,14.3
2023-03-20,C,MC-02,OP-004,BATCH-2023-0575,LOT-2024-088,211,12.7
2023-06-20,B,MC-02,OP-015,BATCH-2023-0576,LOT-2024-134,506,15.6
2023-08-21,A,MC-05,OP-017,,LOT-2023-107,256,15.8
2024-04-26,C,MC-04,OP-009,BATCH-2023-0578,LOT-2023-052,446,12.9
2023-05-04,A,MC-01,OP-015,BATCH-2023-0579,LOT-2023-125,414,13.6
2023-04-19,C,MC-05,OP-012,BATCH-2023-0580,LOT-2023-074,380,12.7
2024-05-27,C,MC-03,OP-007,BATCH-2023-0581,LOT-2023-044,593,9.3
2024-02-09,A,MC-04,OP-020,BATCH-2023-0582,LOT-2023-032,542,15.6
2023-12-27,A,MC-04,OP-015,BATCH-2023-0583,LOT-2024-102,549,14.8
2023-03-09,B,MC-02,OP-003,BATCH-2023-0584,LOT-2023-063,364,8.5
2023-04-29,A,MC-04,OP-001,BATCH-2023-0585,LOT-2024-038,311,10.0
2023-02-17,A,MC-01,OP-020,BATCH-2023-0586,LOT-2024-041,475,16.7
2023-05-21,A,MC-01,OP-010,,LOT-2024-129,254,15.4
2023-03-18,A,MC-03,OP-003,,LOT-2024-059,393,12.8
2024-01-09,C,MC-02,OP-008,BATCH-2023-0589,LOT-2024-179,541,16.7
2023-12-04,A,MC-03,OP-001,,LOT-2024-141,260,16.8
2023-10-10,A,MC-04,OP-017,BATCH-2023-0591,LOT-2024-067,499,15.9
2023-05-06,B,MC-01,OP-005,BATCH-2023-0592,LOT-2024-064,479,15.7
2024-04-04,C,MC-03,OP-019,BATCH-2023-0593,LOT-2024-026,454,13.1
2023-12-16,C,MC-01,OP-020,BATCH-2023-0594,LOT-2024-040,436,9.6
2024-01-28,B,MC-03,OP-009,BATCH-2023-0595,LOT-2023-076,416,15.7
2024-04-24,A,MC-01,OP-015,,LOT-2023-092,304,8.6
2024-05-27,B,MC-04,OP-018,BATCH-2023-0597,LOT-2023-093,528,15.5
2024-05-07,B,MC-03,OP-008,,LOT-2023-056,471,8.2
2023-07-10,C,MC-03,OP-015,BATCH-2023-0599,LOT-2024-019,543,9.8
2023-02-21,B,MC-05,OP-013,BATCH-2023-0600,LOT-2023-086,275,16.9
2023-07-10,B,MC-03,OP-005,BATCH-2023-0601,LOT-2024-012,205,12.5
2024-01-22,A,MC-02,OP-011,BATCH-2023-0602,LOT-2023-037,306,15.3
2024-02-15,C,MC-02,OP-007,BATCH-2023-0603,LOT-2024-178,470,12.3
2024-05-31,C,MC-01,OP-009,BATCH-2023-0604,LOT-2023-105,464,17.2
2024-06-19,B,MC-03,OP-008,,LOT-2023-046,332,8.1
2023-01-27,B,MC-01,OP-011,BATCH-2023-0606,LOT-2023-122,505,16.5
2024-03-15,C,MC-03,OP-014,BATCH-2023-0607,LOT-2023-081,430,8.6
2024-04-30,B,MC-03,OP-006,BATCH-2023-0608,LOT-2024-128,423,16.5
2023-01-29,B,MC-02,OP-013,BATCH-2023-0609,LOT-2024-038,583,16.4
2024-04-11,A,MC-02,OP-005,,LOT-2023-047,446,9.0
2023-03-18,B,MC-05,OP-004,BATCH-2023-0611,LOT-2024-167,451,9.1
2023-06-18,C,MC-03,OP-004,BATCH-2023-0612,LOT-2024-041,347,10.7
2024-02-18,A,MC-04,OP-019,BATCH-2023-0613,LOT-2023-009,204,10.1
2023-07-03,C,MC-05,OP-001,BATCH-2023-0614,LOT-2023-047,248,18.0
2023-09-30,A,MC-01,OP-014,BATCH-2023-0615,LOT-2024-069,479,8.3
2023-03-15,A,MC-01,OP-013,,LOT-2024-195,299,12.5
2023-02-10,A,MC-02,OP-006,BATCH-2023-0617,LOT-2023-009,411,16.4
2023-07-07,A,MC-04,OP-006,BATCH-2023-0618,LOT-2024-097,488,10.8
2024-03-30,A,MC-05,OP-002,,LOT-2023-143,579,12.0
2023-11-29,C,MC-05,OP-018,BATCH-2023-0620,LOT-2023-041,366,9.1
2023-08-13,A,MC-04,OP-006,BATCH-2023-0621,LOT-2023-033,476,16.6
2023-06-13,C,MC-01,OP-010,BATCH-2023-0622,LOT-2023-100,595,13.6
2024-03-15,B,MC-04,OP-011,BATCH-2023-0623,LOT-2023-111,287,12.5
2023-06-20,C,MC-04,OP-009,BATCH-2023-0624,LOT-2024-092,519,15.5
2024-01-18,C,MC-04,OP-010,,LOT-2024-186,201,12.2
2024-05-22,C,MC-01,OP-004,BATCH-2023-0626,LOT-2024-006,489,17.6
2023-06-25,A,MC-03,OP-010,BATCH-2023-0627,LOT-2023-043,321,14.2
2023-10-14,A,MC-03,OP-007,BATCH-2023-0628,LOT-2023-150,326,10.1
2023-01-07,A,MC-03,OP-011,,LOT-2023-092,376,16.5
2023-03-02,C,MC-01,OP-008,BATCH-2023-0630,LOT-2023-087,407,13.8
2023-10-19,A,MC-02,OP-006,BATCH-2023-0631,LOT-2023-160,350,16.5
2024-02-08,C,MC-01,OP-012,,LOT-2024-034,488,15.5
2023-08-25,A,MC-02,OP-019,BATCH-2023-0633,LOT-2023-069,229,12.4
2023-12-08,C,MC-05,OP-020,BATCH-2023-0634,LOT-2024-081,268,17.5
2023-05-01,A,MC-04,OP-015,BATCH-2023-0635,LOT-2023-128,358,13.9
